nct_id,brief_title,official_title,overall_status,start_date,completion_date,last_update,study_type,phase,enrollment,enrollment_type,allocation,intervention_model,primary_purpose,masking,condition,intervention_name,intervention_type,primary_outcome_count,secondary_outcome_count,min_age,max_age,sex,healthy_volunteers,lead_sponsor_name,lead_sponsor_class,collaborator_count,location_count,countries,trial_success,is_phase1,is_phase2,is_phase3,is_phase4,is_combined_phase,phase_numeric,is_oncology,is_autoimmune,is_cns,is_cardiovascular,condition_count,log_enrollment,enrollment_size,is_small_trial,is_actual_enrollment,is_industry_sponsor,is_academic_sponsor,is_big_pharma,has_collaborators,is_multisite,is_international,is_us_trial,is_europe_trial,is_randomized,is_blinded,is_treatment_purpose,is_parallel,total_outcome_count,has_secondary_outcomes,is_drug,is_biological,is_device,intervention_count,has_multiple_interventions,start_date_dt,completion_date_dt,study_duration_days,start_year,is_recent_trial,complexity_score,is_complex_trial
NCT05870865,A Study to Evaluate the Anti-pruritic Effectiveness of ASN008 in Adults With Mild to Moderate Atopic Dermatitis,"A Randomized, Double-Blind, Vehicle-Controlled, Phase 2 Trial to Evaluate the Anti-pruritic Efficacy, Safety, Tolerability, and Pharmacokinetics of ASN008 in Adults With Mild to Moderate Atopic Dermatitis",COMPLETED,2023-05-03,2023-12-28,2025-05-16,INTERVENTIONAL,PHASE2,144.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,"Dermatitis, Atopic|Pruritus",ASN008|ASN008 Matching Vehicle,DRUG|OTHER,1,4,18 Years,,ALL,False,"Formation Bio, Inc.",INDUSTRY,0,27,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,2,4.976733742420574,medium,0,1,1,0,0,0,1,0,1,0,1,1,1,1,5,1,1,0,0,2,1,2023-05-03,2023-12-28,239.0,2023.0,1,2,0
NCT01703065,Cabozantinib in Men With Castration-Resistant Prostate Cancer,A Pilot Study of the Effects of Cabozantinib (XL184) on Bone Turnover and the Microenvironment in Men With Non-Metastatic and Metastatic Castration-Resistant Prostate Cancer,TERMINATED,2013-06-18,2015-09-18,2018-12-04,INTERVENTIONAL,PHASE2,9.0,ACTUAL,NON_RANDOMIZED,PARALLEL,TREATMENT,NONE,Adenocarcinoma of the Prostate|Castration-resistant Prostate Cancer|Recurrent Prostate Cancer|Stage III Prostate Cancer|Stage IV Prostate Cancer,Cabozantinib,DRUG,1,4,18 Years,,MALE,False,University of Washington,OTHER,2,1,United States,0.0,0,1,0,0,0,2.0,1,0,0,0,5,2.302585092994046,small,1,1,0,1,0,1,0,0,1,0,0,0,1,1,5,1,1,0,0,1,0,2013-06-18,2015-09-18,822.0,2013.0,0,1,0
NCT02091167,Bilateral Prefrontal Modulation in Crack-cocaine Addiction,Prefrontal Modulation by Repetitive Bilateral Transcranial Direct Current Stimulation (tDCS) in Crack-cocaine Addicted Inpatients.,COMPLETED,2013-11,2018-07,2019-06-24,INTERVENTIONAL,PHASE2,33.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,Drug Addiction|Executive Dysfunction,transcranial Direct Current Stimulation,DEVICE,2,0,18 Years,60 Years,ALL,True,Federal University of Espirito Santo,OTHER,3,1,Brazil,1.0,0,1,0,0,0,2.0,0,0,0,0,2,3.5263605246161616,small,1,1,0,1,0,1,0,0,0,0,1,1,1,1,2,0,0,0,1,1,0,,,,,0,1,0
NCT02187107,A Study to Assess the Long-term Safety and Tolerability of TMC114/Rtv in HIV-1 Infected Participants After Rolling-over From Other TMC114 Trials,"An Open Label Trial of TMC114/Rtv in HIV-1 Infected Subjects Who Were Randomized in the Trials TMC114-C201, TMC114-C207 or in Sponsor Selected Phase I Trials",COMPLETED,2005-01,2009-03,2014-08-25,INTERVENTIONAL,PHASE2,52.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,HIV,TMC114|rtv,DRUG,1,2,18 Years,,ALL,False,"Tibotec Pharmaceuticals, Ireland",INDUSTRY,0,11,United Kingdom|Russia|Denmark|Australia|Austria|Germany|Poland|Belgium,1.0,0,1,0,0,0,2.0,0,0,0,0,1,3.970291913552122,medium,1,1,1,0,0,0,1,1,0,1,0,0,1,0,3,1,1,0,0,2,1,,,,,0,2,0
NCT02713607,Lipidome and Microbiome Profile of Acne,Lipidome and Microbiome Profile of Acne,ACTIVE_NOT_RECRUITING,2016-03,2027-01,2025-01-07,INTERVENTIONAL,PHASE1|PHASE2,30.0,ACTUAL,NON_RANDOMIZED,SINGLE_GROUP,HEALTH_SERVICES_RESEARCH,NONE,Acne Vulgaris,Doxycycline,DRUG,2,9,15 Years,,ALL,True,"University of California, Davis",OTHER,0,1,United States,,1,1,0,0,1,1.5,0,0,0,0,1,3.4339872044851463,small,1,1,0,1,0,0,0,0,1,0,0,0,0,0,11,1,1,0,0,1,0,,,,,0,2,0
NCT04385407,Sofosbuvir With Ribavirin or Simeprevir With HCV GT4 Egyptian Patients,Sofosbuvir in Combination With Ribavirin or Simeprevir: Real-life Study of Patients With Hepatitis C Genotype 4,COMPLETED,2015-04,2016-07,2020-05-12,INTERVENTIONAL,PHASE2,203.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Chronic Hepatitis C Virus Infection,Sofosbuvir + Simeprevir + Ribavirin,DRUG,2,2,18 Years,70 Years,ALL,False,Beni-Suef University,OTHER,0,0,,1.0,0,1,0,0,0,2.0,0,0,0,0,1,5.318119993844216,large,0,1,0,1,0,0,0,0,0,0,1,0,1,1,4,1,1,0,0,1,0,,,,,0,0,0
NCT02392507,A Study of Nab-Paclitaxel and Carboplatin Plus Necitumumab (LY3012211) in Participants With Stage IV Squamous NSCLC,"A Single-Arm, Multicenter, Open-Label, Phase 2 Study of Nab®-Paclitaxel (Abraxane®) and Carboplatin Chemotherapy Plus Necitumumab (LY3012211) in the First-Line Treatment of Patients With Stage IV Squamous Non-Small Cell Lung Cancer (NSCLC)",COMPLETED,2015-10-12,2019-11-06,2020-11-19,INTERVENTIONAL,PHASE2,54.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,"Carcinoma, Non-Small Cell Lung Cancer (NSCLC)",Necitumumab|Nab-Paclitaxel|Carboplatin,DRUG,1,6,18 Years,,ALL,False,Eli Lilly and Company,INDUSTRY,1,1,United States,1.0,0,1,0,0,0,2.0,1,0,0,0,1,4.007333185232471,medium,1,1,1,0,1,1,0,0,1,0,0,0,1,0,7,1,1,0,0,3,1,2015-10-12,2019-11-06,1486.0,2015.0,1,2,0
NCT01349192,Early Methicillin-resistant Staphylococcus Aureus (MRSA) Therapy in Cystic Fibrosis (CF),Early MRSA Therapy in CF - Culture Based vs. Observant Therapy (Treat or Observe) (Star-TOO - STaph Aureus Resistance - Treat or Observe),TERMINATED,2011-04,2015-05,2017-05-15,INTERVENTIONAL,PHASE2,47.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,SINGLE,Cystic Fibrosis|Methicillin-resistant Staphylococcus Aureus,Rifampin|Trimethoprim/Sulfamethoxazole|Minocycline|Mupirocin|chlorhexidine gluconate oral rinse|2% Chlorhexidine solution wipes|Environmental Decontamination,DRUG|BEHAVIORAL,1,3,4 Years,45 Years,ALL,False,"University of North Carolina, Chapel Hill",OTHER,13,13,United States,0.0,0,1,0,0,0,2.0,0,0,0,0,2,3.871201010907891,small,1,1,0,1,0,1,1,0,1,0,1,0,1,1,4,1,1,0,0,7,1,,,,,0,2,0
NCT03001011,Evaluation of Renvela in Patients With Chronic Kidney Disease Not On Dialysis And Hyperphosphatemia In China,"A Randomized, Double Blind, Parallel Group Study For Assessing The Efficacy And Safety Of Renvela® Tablets For The Treatment Of Hyperphosphatemia In Patients With Chronic Kidney Disease Not On Dialysis Versus Placebo",COMPLETED,2017-06-07,2019-08-16,2022-03-25,INTERVENTIONAL,PHASE3,202.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Hyperphosphatemia,Placebo|Sevelamer Carbonate (GZ419831),DRUG,1,13,18 Years,,ALL,False,Sanofi,INDUSTRY,0,38,China,1.0,0,0,1,0,0,3.0,0,0,0,0,1,5.313205979041787,large,0,1,1,0,1,0,1,0,0,0,1,1,1,1,14,1,1,0,0,2,1,2017-06-07,2019-08-16,800.0,2017.0,1,2,0
NCT00596011,Study of Polyphenon E in Men With High-grade Prostatic Intraepithelial Neoplasia,"Phase II, Randomized, Double-blind, Multi-centered Study of Polyphenon E in Men With High-grade Prostatic Intraepithelial Neoplasia (HGPIN) or Atypical Small Acinar Proliferation (ASAP)",COMPLETED,2007-11-14,2018-07-27,2019-10-04,INTERVENTIONAL,PHASE2,97.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,QUADRUPLE,Prostatic Hyperplasia,Polyphenon E|Placebo,DRUG,2,3,30 Years,80 Years,MALE,False,H. Lee Moffitt Cancer Center and Research Institute,OTHER,1,10,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,4.584967478670572,medium,1,1,0,1,0,1,1,0,1,0,1,1,0,1,5,1,1,0,0,2,1,2007-11-14,2018-07-27,3908.0,2007.0,0,1,0
NCT01554371,Eribulin in Combination With Cyclophosphamide in Patients With Solid Tumor Malignancies,A Phase Ib/II Study of Eribulin in Combination With Cyclophosphamide in Patients With Solid Tumor Malignancies,COMPLETED,2012-03-27,2019-12-31,2021-02-03,INTERVENTIONAL,PHASE1|PHASE2,44.0,ACTUAL,NON_RANDOMIZED,SINGLE_GROUP,TREATMENT,NONE,Malignant Solid Tumour|Breast Cancer Nos Metastatic Recurrent|Neuropathy,Eribulin|Cyclophosphamide,DRUG,2,4,18 Years,80 Years,ALL,False,"University of California, San Francisco",OTHER,1,1,United States,1.0,1,1,0,0,1,1.5,1,0,0,0,3,3.8066624897703196,small,1,1,0,1,0,1,0,0,1,0,0,0,1,0,6,1,1,0,0,2,1,2012-03-27,2019-12-31,2835.0,2012.0,0,4,1
NCT03779334,A Study of Risdiplam in Infants With Genetically Diagnosed and Presymptomatic Spinal Muscular Atrophy,An Open-Label Study of Risdiplam in Infants With Genetically Diagnosed and Presymptomatic Spinal Muscular Atrophy,ACTIVE_NOT_RECRUITING,2019-08-07,2027-02-28,2026-01-26,INTERVENTIONAL,PHASE2,26.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,"Muscular Atrophy, Spinal",Risdiplam,DRUG,1,27,1 Day,6 Weeks,ALL,False,Hoffmann-La Roche,INDUSTRY,0,7,Russia|Australia|United States|Brazil|Taiwan|Poland|Belgium,,0,1,0,0,0,2.0,0,0,0,0,1,3.295836866004329,small,1,1,1,0,1,0,1,1,1,0,0,0,1,0,28,1,1,0,0,1,0,2019-08-07,2027-02-28,2762.0,2019.0,1,2,0
NCT01646034,High Dose Chemotherapy in Oligo-metastatic Homologous Recombination Deficient Breast Cancer,High-dose Alkylating Chemotherapy in Oligo-metastatic Breast Cancer Harboring Homologous Recombination Deficiency,ACTIVE_NOT_RECRUITING,2014-09,2026-10,2022-10-12,INTERVENTIONAL,PHASE3,74.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Breast Cancer,"carboplatin, thiotepa, and cyclophosphamide|chemotherapy (docetaxel, doxorubicin, cyclofosfamide, carboplatin, paclitaxel, gemcitabine)",DRUG,1,5,18 Years,,FEMALE,False,The Netherlands Cancer Institute,OTHER,0,1,Netherlands,,0,0,1,0,0,3.0,1,0,0,0,1,4.31748811353631,medium,1,1,0,1,0,0,0,0,0,0,1,0,1,1,6,1,1,0,0,2,1,,,,,0,2,0
NCT05167734,Practical Anemia Bundle for SusTained Blood Recovery,The Practical Anemia Bundle for SusTained Blood Recovery (PABST-BR) Clinical Trial,COMPLETED,2021-11-30,2024-11-26,2025-04-06,INTERVENTIONAL,PHASE2,100.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Anemia|Critical Illness,Iron Dextran|Erythropoietin (EPO),DRUG,1,16,18 Years,,ALL,False,Mayo Clinic,OTHER,1,1,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,2,4.61512051684126,medium,0,1,0,1,0,1,0,0,1,0,1,0,1,1,17,1,1,0,0,2,1,2021-11-30,2024-11-26,1092.0,2021.0,1,3,1
NCT01041911,To Evaluate the Dose Response of 3 Doses of Euphorbia Prostrata in Patients With First and Second Degree Hemorrhoids,"Double-blind, Randomized, Placebo-controlled, Dose Response Study to Evaluate the Safety and Efficacy of Three Doses of Euphorbia Prostrata Dry Extract Tablets in Patients of Hemorrhoids",COMPLETED,2010-03,2010-11,2012-12-06,INTERVENTIONAL,PHASE2,102.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Hemorrhoids,Euphorbia tablets|Euphorbia tablets|Euphorbia tablets|Placebo tablets,DRUG,1,1,18 Years,,ALL,False,Panacea Biotec Ltd,INDUSTRY,0,6,India,1.0,0,1,0,0,0,2.0,0,0,0,0,1,4.634728988229636,medium,0,1,1,0,0,0,1,0,0,0,1,1,1,1,2,1,1,0,0,4,1,,,,,0,1,0
NCT00138671,A One Year Clinical Trial Assessing the Usefulness and Safety of Inhaled Insulin in Diabetics With COPD,"Efficacy and Safety of Inhaled Human Insulin (Exubera) Compared With Subcutaneous Human Insulin in the Therapy of Adult Subjects With Type 1 or Type 2 Diabetes Mellitus and Chronic Obstructive Pulmonary Disease: A One-Year, Multicenter, Randomized, Outpatient, Open-Label, Parallel-Group Comparative Trial",TERMINATED,2003-01,2008-09,2010-02-02,INTERVENTIONAL,PHASE3,105.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Diabetes Mellitus|Chronic Obstructive Pulmonary Disease,Subcutaneous Insulin|Inhaled Insulin,DRUG,2,21,30 Years,77 Years,ALL,False,Pfizer,INDUSTRY,0,88,United States|Canada|Brazil|Germany|Costa Rica,0.0,0,0,1,0,0,3.0,0,0,0,0,2,4.663439094112067,medium,0,1,1,0,1,0,1,1,1,1,1,0,1,1,23,1,1,0,0,2,1,,,,,0,4,1
NCT02389244,A Phase II Study Evaluating Efficacy and Safety of Regorafenib in Patients With Metastatic Bone Sarcomas,"A Randomized Phase II, Placebo-controlled, Multicenter Study Evaluating Efficacy and Safety of Regorafenib in Patients With Metastatic Bone Sarcomas",ACTIVE_NOT_RECRUITING,2014-09,2026-03-11,2025-09-16,INTERVENTIONAL,PHASE2,163.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Ewing Sarcomas|Chondrosarcomas|Osteosarcomas|Chondroma|CIC-Rearranged Sarcoma,Regorafenib|Placebo,DRUG,1,11,10 Years,,ALL,False,UNICANCER,OTHER,0,19,France,,0,1,0,0,0,2.0,1,0,0,0,5,5.099866427824199,medium,0,1,0,1,0,0,1,0,0,1,1,1,1,1,12,1,1,0,0,2,1,,2026-03-11,,,0,3,1
NCT02434744,Study of KD026 in Combination With Metformin in Subjects With Type 2 Diabetes Mellitus,"A Phase 2, Randomized, Double-Blind, Placebo-Controlled, Parallel-Group Study to Evaluate the Safety and Efficacy of KD026 in Combination With Metformin in Subjects With Type 2 Diabetes Mellitus",COMPLETED,2015-04,2016-03,2023-11-18,INTERVENTIONAL,PHASE2,121.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Type 2 Diabetes Mellitus,KD026|Placebo|Metformin,DRUG,1,11,18 Years,75 Years,ALL,False,Response Pharmaceuticals,INDUSTRY,0,10,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,4.804021044733257,medium,0,1,1,0,0,0,1,0,1,0,1,1,1,1,12,1,1,0,0,3,1,,,,,0,2,0
NCT00486044,Evaluating Simvastatin's Potential Role in Therapy,Effect of Statins on Pathobiology of Alzheimer's Disease,COMPLETED,2005-02,2009-06,2019-03-05,INTERVENTIONAL,PHASE2,103.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,TRIPLE,Alzheimer Disease,Simvastatin|Placebo,DRUG,1,3,35 Years,69 Years,ALL,True,"University of Wisconsin, Madison",OTHER,7,1,United States,1.0,0,1,0,0,0,2.0,0,0,1,0,1,4.6443908991413725,medium,0,1,0,1,0,1,0,0,1,0,1,1,0,1,4,1,1,0,0,2,1,,,,,0,1,0
NCT00001034,The Safety and Effectiveness of Ganciclovir in the Prevention of Cytomegalovirus (CMV) of the Eyes and Disease of the Stomach and Intestines in Patients With HIV,"A Randomized, Comparative, Placebo-Controlled Trial of the Safety and Efficacy of Oral Ganciclovir for Prophylaxis of Cytomegalovirus (CMV) Retinal and Gastrointestinal Mucosal Disease in HIV-Infected Individuals With Severe Immunosuppression",COMPLETED,,1995-08,2021-11-04,INTERVENTIONAL,PHASE2,850.0,,,PARALLEL,TREATMENT,,Cytomegalovirus Retinitis|HIV Infections|Gastrointestinal Diseases,Ganciclovir,DRUG,0,0,13 Years,,ALL,False,National Institute of Allergy and Infectious Diseases (NIAID),NIH,1,17,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,3,6.7464121285733745,xlarge,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,,,,,0,1,0
NCT00151034,"Trastuzumab (Herceptin), Paclitaxel, Carboplatin and Gemcitabine in Advanced Urothelial Cancer","Phase II Evaluation of Trastuzumab (Herceptin), Paclitaxel, Carboplatin, and Gemcitabine in the Treatment of Advanced Urothelial Cancer",COMPLETED,2000-09,2007-10,2015-01-21,INTERVENTIONAL,PHASE2,33.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Urologic Neoplasms,Trastuzumab|Paclitaxel|Carboplatin|Gemcitabine,DRUG,1,0,18 Years,,ALL,False,University of Michigan Rogel Cancer Center,OTHER,1,11,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,3.5263605246161616,small,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,4,1,,,,,0,1,0
NCT00099164,Trial of Progesterone in Twins and Triplets to Prevent Preterm Birth (STTARS),A Randomized Trial of 17 Alpha-Hydroxyprogesterone Caproate for Prevention of Preterm Birth in Multifetal Gestation (STTARS),COMPLETED,2004-04,2007-09,2019-02-21,INTERVENTIONAL,PHASE3,795.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,TRIPLE,Preterm Birth|Pregnancy|Multifetal,17 alpha-hydroxyprogesterone caproate (17P),DRUG,1,27,,,FEMALE,True,The George Washington University Biostatistics Center,OTHER,1,14,United States,1.0,0,0,1,0,0,3.0,0,0,0,0,3,6.679599185844383,xlarge,0,1,0,1,0,1,1,0,1,0,1,1,0,1,28,1,1,0,0,1,0,,,,,0,2,0
NCT00040209,JP-1730 to Treat Parkinson's Disease,Alpha-2 Adrenergic Antagonist Treatment of Parkinson's Disease,COMPLETED,2002-06,2005-07,2008-03-04,INTERVENTIONAL,PHASE2,30.0,,,,TREATMENT,,Parkinson Disease,JP 1730|IV Levodopa|IV Apomorphine,DRUG,0,0,,,ALL,False,National Institute of Neurological Disorders and Stroke (NINDS),NIH,0,1,United States,1.0,0,1,0,0,0,2.0,0,0,1,0,1,3.4339872044851463,small,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,1,,,,,0,1,0
NCT02710409,A Phase III Clinical Trial of An Inactivated Quadrivalent Influenza Vaccine in Healthy Subjects Aged 3 Years and Older,"A Double-blind,Randomized,Positive-controlled, Non-inferiority Phase III Clinical Trial of An Inactivated Quadrivalent Influenza Vaccine (Split Virion) in Healthy Chinese Subjects Aged 3 Years and Older",COMPLETED,2016-01,2016-08,2016-09-01,INTERVENTIONAL,PHASE3,3664.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,TRIPLE,Influenza,Quadrivalent influenza vaccine|Trivalent influenza vaccine A|Trivalent influenza vaccine B,BIOLOGICAL,2,5,3 Years,,ALL,True,Jiangsu Province Centers for Disease Control and Prevention,NETWORK,1,1,China,1.0,0,0,1,0,0,3.0,0,0,0,0,1,8.206583614320753,xlarge,0,1,0,0,0,1,0,0,0,0,1,1,0,1,7,1,0,1,0,3,1,,,,,0,2,0
NCT04267809,Modulate Cellular Stress in the Immune Cells to Reduce Rate of Symptomatic Viral Infection,Modulating Endoplasmic Reticulum Stress as a Prophylactic Approach Against Symptomatic Viral Infection,COMPLETED,2021-10-22,2023-07-31,2024-04-17,INTERVENTIONAL,PHASE2,32.0,ACTUAL,RANDOMIZED,PARALLEL,BASIC_SCIENCE,DOUBLE,Endoplasmic Reticulum Stress|Viral Infection|Yellow Fever,Metformin Hydrochloride|Calcium and Vitamin D,DRUG,1,1,21 Years,40 Years,ALL,True,Singapore General Hospital,OTHER,1,1,Singapore,1.0,0,1,0,0,0,2.0,0,0,0,0,3,3.4965075614664802,small,1,1,0,1,0,1,0,0,0,0,1,1,0,1,2,1,1,0,0,2,1,2021-10-22,2023-07-31,647.0,2021.0,1,2,0
NCT00002399,A Comparison of SCH 56592 and Fluconazole in the Treatment of Oropharyngeal Candidiasis (OPC) in HIV-Positive Patients,"A Multicenter, Randomized, Double-Blind, Phase II Study to Evaluate the Safety, Tolerance and Efficacy of Multiple Doses of SCH 56592 Versus Fluconazole in the Treatment of Oropharyngeal Candidiasis (OPC) in HIV-Positive Patients",COMPLETED,,,2005-06-24,INTERVENTIONAL,PHASE2,500.0,,,,TREATMENT,DOUBLE,"Candidiasis, Oral|HIV Infections",Posaconazole|Fluconazole,DRUG,0,0,18 Years,65 Years,ALL,False,Schering-Plough,INDUSTRY,0,53,Argentina|Chile|Dominican Republic|Mexico|United States|Venezuela|Canada|Guatemala|Thailand|France|South Africa|Honduras|Spain|Germany|Panama|Belgium|Israel|Ethiopia,1.0,0,1,0,0,0,2.0,0,0,0,0,2,6.2166061010848646,large,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,2,1,,,,,0,3,1
NCT00118209,Rituximab and Combination Chemotherapy in Treating Patients With Diffuse Large B-Cell Non-Hodgkin's Lymphoma,Phase III Randomized Study of R-CHOP V. Dose-Adjusted EPOCH-R With Molecular Profiling in Untreated De Novo Diffuse Large B-Cell Lymphomas,COMPLETED,2005-05,2021-11-15,2021-11-17,INTERVENTIONAL,PHASE3,524.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,NONE,Large B Cell Lymphoma,rituximab|cyclophosphamide|doxorubicin|vincristine|prednisone|etoposide|filgrastim|pegfilgrastim,DRUG|BIOLOGICAL,1,2,18 Years,,ALL,False,Alliance for Clinical Trials in Oncology,OTHER,1,47,United States,1.0,0,0,1,0,0,3.0,1,0,0,0,1,6.263398262591624,xlarge,0,1,0,1,0,1,1,0,1,0,1,0,1,1,3,1,1,1,0,8,1,,2021-11-15,,,0,1,0
NCT02076399,A Efficacy and Safety Study of R935788 in the Treatment of Persistent/Chronic Immune Thrombocytopenic Purpura (ITP),"A Phase 3, Multi-Center, Randomized, Double-Blind, Placebo-Controlled, Study of Fostamatinib Disodium in the Treatment of Persistent/Chronic Immune Thrombocytopenic Purpura",COMPLETED,2014-07-14,2016-04-21,2019-02-12,INTERVENTIONAL,PHASE3,76.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Immune Thrombocytopenic Purpura,Fostamatinib disodium|Placebo,DRUG,1,6,18 Years,,ALL,False,Rigel Pharmaceuticals,INDUSTRY,0,52,United Kingdom|Denmark|Australia|United States|Canada|Hungary|Netherlands|Italy,1.0,0,0,1,0,0,3.0,0,0,0,0,1,4.343805421853684,medium,1,1,1,0,0,0,1,1,1,1,1,1,1,1,7,1,1,0,0,2,1,2014-07-14,2016-04-21,647.0,2014.0,0,3,1
NCT02696499,Treatment of Uremic Pruritus With PA101B,Treatment of Uremic Pruritus With Inhaled PA101B in Patients With End-Stage Renal Disease Requiring Hemodialysis,COMPLETED,2016-02,2016-12,2018-04-20,INTERVENTIONAL,PHASE2,70.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Uremic Pruritus,PA101B|Placebo,DRUG,1,4,18 Years,80 Years,ALL,False,Patara Pharma,INDUSTRY,0,13,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,4.2626798770413155,medium,1,1,1,0,0,0,1,0,1,0,1,1,1,1,5,1,1,0,0,2,1,,,,,0,1,0
NCT03822832,A Study in Patients With Atopic Eczema to Test How Effective BI 655130 is and How Well it is Tolerated,"Phase IIa, Multicentre, Randomized, Double-blind, Placebo-controlled, Study to Evaluate the Safety, Tolerability and Efficacy of Treatment With BI 655130 in Adult Patients With Moderate to Severe Atopic Dermatitis",COMPLETED,2019-02-12,2020-07-22,2025-10-20,INTERVENTIONAL,PHASE2,51.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,"Dermatitis, Atopic",BI 655130|Placebo,DRUG,1,8,18 Years,75 Years,ALL,False,Boehringer Ingelheim,INDUSTRY,0,23,Canada|Japan|United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,3.9512437185814275,medium,1,1,1,0,0,0,1,1,1,0,1,1,1,1,9,1,1,0,0,2,1,2019-02-12,2020-07-22,526.0,2019.0,1,3,1
NCT05815498,A Study of mRNA-1283 Injection Compared With mRNA-1273 Injection in Participants ≥12 Years of Age to Prevent COVID-19,"A Randomized, Observer-Blind, Active-Controlled Phase 3 Study to Investigate the Safety, Immunogenicity, and Relative Vaccine Efficacy of mRNA-1283 Compared With mRNA-1273 in Participants Aged ≥12 Years for the Prevention of COVID-19",COMPLETED,2023-03-28,2025-04-12,2025-05-07,INTERVENTIONAL,PHASE3,14246.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,QUADRUPLE,COVID-19,mRNA-1283.222|mRNA-1273.222|mRNA-1283.815|mRNA-1273.815,BIOLOGICAL,9,4,12 Years,,ALL,True,"ModernaTX, Inc.",INDUSTRY,0,230,United Kingdom|Canada|Japan|United States,1.0,0,0,1,0,0,3.0,0,0,0,0,1,9.564301637217232,,0,1,1,0,0,0,1,1,1,1,1,1,0,1,13,1,0,1,0,4,1,2023-03-28,2025-04-12,746.0,2023.0,1,3,1
NCT00632398,Multimedia Training for Family Caregivers in Use of Touch and Massage in Supportive Cancer Care,Couples and Cancer: Building Partner Efficacy in Caring,COMPLETED,2008-03,2009-09,2015-12-15,INTERVENTIONAL,PHASE2,228.0,ACTUAL,RANDOMIZED,PARALLEL,SUPPORTIVE_CARE,NONE,Cancer,"Attention control (reading)|Touch, Caring and Cancer DVD program",BEHAVIORAL,7,2,21 Years,120 Years,ALL,False,"Collinge and Associates, Inc.",OTHER,1,3,United States,1.0,0,1,0,0,0,2.0,1,0,0,0,1,5.43372200355424,large,0,1,0,1,0,1,1,0,1,0,1,0,0,1,9,1,0,0,0,2,1,,,,,0,2,0
NCT02942498,Clinical Trial for Asses the Safety and Efficacy of Vitamin C and Vitamin E in Combination Versus Placebo for Treating Cognitive and Behavior Disorder in Children With Fragile X Syndrome,"Clinical Trials Phase III, Double Blind, Crossover to Asses the Safety and Efficacy of Vitamin C and Vitamin E in Combination Versus Placebo for Treating Cognitive and Behavior Disorder in Children With Fragile X Syndrome",COMPLETED,2016-07,2018-10-31,2022-07-22,INTERVENTIONAL,PHASE3,34.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,X Fragile Syndrome,Vitamin C 10mg/Kg Vitamin E 10 mg/Kg|Placebo,DRUG,7,4,1 Year,8 Years,ALL,False,Fundación Pública Andaluza para la Investigación de Málaga en Biomedicina y Salud,OTHER,1,1,Spain,1.0,0,0,1,0,0,3.0,0,0,0,0,1,3.5553480614894135,small,1,1,0,1,0,1,0,0,0,1,1,1,1,1,11,1,1,0,0,2,1,,2018-10-31,,,0,2,0
