nct_id,brief_title,official_title,overall_status,start_date,completion_date,last_update,study_type,phase,enrollment,enrollment_type,allocation,intervention_model,primary_purpose,masking,condition,intervention_name,intervention_type,primary_outcome_count,secondary_outcome_count,min_age,max_age,sex,healthy_volunteers,lead_sponsor_name,lead_sponsor_class,collaborator_count,location_count,countries,trial_success,is_phase1,is_phase2,is_phase3,is_phase4,is_combined_phase,phase_numeric,is_oncology,is_autoimmune,is_cns,is_cardiovascular,condition_count,log_enrollment,enrollment_size,is_small_trial,is_actual_enrollment,is_industry_sponsor,is_academic_sponsor,is_big_pharma,has_collaborators,is_multisite,is_international,is_us_trial,is_europe_trial,is_randomized,is_blinded,is_treatment_purpose,is_parallel,total_outcome_count,has_secondary_outcomes,is_drug,is_biological,is_device,intervention_count,has_multiple_interventions,start_date_dt,completion_date_dt,study_duration_days,start_year,is_recent_trial,complexity_score,is_complex_trial
NCT00261196,Collagenase in the Treatment of Adhesive Capsulitis (Frozen Shoulder),Collagenase in the Treatment of Adhesive Capsulitis (Frozen Shoulder),WITHDRAWN,2006-01,2009-01,2019-10-03,INTERVENTIONAL,PHASE2,0.0,ACTUAL,RANDOMIZED,SINGLE_GROUP,TREATMENT,TRIPLE,Adhesive Capsulitis|Frozen Shoulder,Collagenase,DRUG,1,1,18 Years,80 Years,ALL,False,Stony Brook University,OTHER,0,1,United States,0.0,0,1,0,0,0,2.0,0,0,0,0,2,0.0,,1,1,0,1,0,0,0,0,1,0,1,1,1,0,2,1,1,0,0,1,0,2006-01-01,2009-01-01,1096.0,2006.0,0,1,0
NCT00501696,"A Randomized Placebo-Controlled, Crossover-Design Study of the Effects of Low Dose Naltrexone","A Randomized Placebo-Controlled, Crossover-Design Study of the Effects of Low Dose Naltrexone on Quality of Life as Measured by the Multiple Sclerosis Quality of Life Inventory (MSQLI54)",COMPLETED,2007-02,2007-11,2008-05-19,INTERVENTIONAL,PHASE3,80.0,ACTUAL,RANDOMIZED,CROSSOVER,TREATMENT,TRIPLE,Multiple Sclerosis,4.5 mg Naltrexone|Naltrexone,DRUG,1,0,18 Years,86 Years,ALL,False,"University of California, San Francisco",OTHER,0,1,United States,1.0,0,0,1,0,0,3.0,0,1,0,0,1,4.394449154672439,medium,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,2,1,2007-02-01,2007-11-01,273.0,2007.0,0,1,0
NCT00401362,A a Single Dose Efficacy Study in Inducing Laxation in Advance Illness Patients,A Double-Blind Placebo-Controlled Study of Methylnaltrexone (MNTX) for the Relief of Constipation Due to Chronic Opioid Therapy in Patients With Advanced Medical Illness,COMPLETED,2003-02,2005-02,2019-11-25,INTERVENTIONAL,PHASE3,154.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,Advanced Illness Patients With Opioid Induced Constipation,SC Methylnaltrexone|SC Placebo|SC Methylnaltrexone,DRUG,1,0,18 Years,,ALL,False,"Bausch Health Americas, Inc.",INDUSTRY,1,1,United States,1.0,0,0,1,0,0,3.0,0,0,0,0,1,5.043425116919247,medium,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,3,1,2003-02-01,2005-02-01,731.0,2003.0,0,1,0
NCT01882062,Proof of Concept of an Anaplerotic Study Using Brain Phosphorus Magnetic Resonance Spectroscopy in Huntington Disease,,COMPLETED,2013-05,2013-07,2016-03-24,INTERVENTIONAL,PHASE2,10.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Huntington Disease,Triheptanoin 1g/kg/day,DRUG,1,1,18 Years,,ALL,False,"Institut National de la Santé Et de la Recherche Médicale, France",OTHER_GOV,0,1,France,1.0,0,1,0,0,0,2.0,0,0,0,0,1,2.3978952727983707,small,1,1,0,1,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,1,0,2013-05-01,2013-07-01,61.0,2013.0,0,0,0
NCT00459862,Pazopanib in Treating Patients With Malignant Pleural Mesothelioma,Phase II Study of GW786034 in Patients With Malignant Pleural Mesothelioma,COMPLETED,2007-03,2013-05,2015-02-24,INTERVENTIONAL,PHASE2,34.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Advanced Malignant Mesothelioma|Localized Malignant Mesothelioma|Recurrent Malignant Mesothelioma,laboratory biomarker analysis|pazopanib hydrochloride,DRUG|OTHER,1,5,18 Years,,ALL,False,National Cancer Institute (NCI),NIH,0,1,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,3,3.5553480614894135,small,1,1,0,1,0,0,0,0,1,0,0,0,1,0,6,1,1,0,0,2,1,2007-03-01,2013-05-01,2253.0,2007.0,0,3,1
NCT01110746,"To Evaluate the Effect on Post-prandial Glycemia Safety, and Tolerability of Viaject 7 vs. Lispro Insulin During Subcutaneous Insulin Pump Therapy","A Double-blind Study of the Effect on Post-prandial Glycemia Safety, and Tolerability of Viaject 7 vs. Lispro Insulin During Subcutaneous Insulin Pump Therapy",COMPLETED,2010-02,2010-06,2015-08-03,INTERVENTIONAL,PHASE3,20.0,ACTUAL,RANDOMIZED,CROSSOVER,TREATMENT,DOUBLE,Type 1 Diabetes Mellitus,Viaject 7|LISPRO,DRUG,1,1,18 Years,75 Years,ALL,False,Biodel,INDUSTRY,0,1,United States,1.0,0,0,1,0,0,3.0,0,0,0,0,1,3.044522437723423,small,1,1,1,0,0,0,0,0,1,0,1,1,1,0,2,1,1,0,0,2,1,2010-02-01,2010-06-01,120.0,2010.0,0,1,0
NCT01117246,Pilot Study for Palliation of Pain in Bone Metastases by MR-HIFU,Pilot Study for the Treatment of Bone Metastases by High Intensity Focused Ultrasound Guided by MRI to Perform Pain Palliation,COMPLETED,2010-05,2011-10,2012-02-20,INTERVENTIONAL,PHASE1|PHASE2,2.0,ACTUAL,,SINGLE_GROUP,SUPPORTIVE_CARE,NONE,Secondary Malignant Neoplasm of Bone,High Intensity Focused Ultrasound,DEVICE,3,4,18 Years,80 Years,ALL,False,Philips Healthcare,INDUSTRY,0,1,France,1.0,1,1,0,0,1,1.5,0,0,0,0,1,1.0986122886681098,small,1,1,1,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,1,1,0,2010-05-01,2011-10-01,518.0,2010.0,0,2,0
NCT00533546,Activated Protein C in Acute Stroke Trial,Activated Protein C in Acute Stroke Trial,TERMINATED,2007-09,2010-10,2016-10-24,INTERVENTIONAL,PHASE2,12.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Stroke,Activated Protein C,DRUG,1,3,18 Years,,ALL,False,University of Rochester,OTHER,1,9,United States,0.0,0,1,0,0,0,2.0,0,0,0,0,1,2.5649493574615367,small,1,1,0,1,1,1,1,0,1,0,0,0,1,0,4,1,1,0,0,1,0,2007-09-01,2010-10-01,1126.0,2007.0,0,0,0
NCT00754988,A Study of Taspoglutide Versus Sitagliptin for the Treatment of Patients With Type 2 Diabetes Mellitus Inadequately Controlled With Metformin.,"A Multicenter, Randomized, Double-dummy, Placebo and Active-controlled Study to Assess the Safety, Tolerability and Effect of Taspoglutide on Glycemic Control Compared to Sitagliptin and Placebo in Patients With Type II Diabetes Mellitus Inadequately Controlled With Metformin.",COMPLETED,2008-10,2011-03,2016-11-04,INTERVENTIONAL,PHASE3,666.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Diabetes Mellitus Type 2,Metformin|Placebo (matching sitagliptin)|Placebo (matching taspoglutide)|Sitagliptin|Taspoglutide,DRUG,1,2,18 Years,75 Years,ALL,False,Hoffmann-La Roche,INDUSTRY,0,148,Germany|Norway|Switzerland|Taiwan|Greece|Thailand|South Korea|Spain|Peru|Canada|Argentina|Sweden|Turkey (Türkiye)|Puerto Rico|United States|United Kingdom|Australia|Romania|Poland|Mexico|South Africa|France|Slovakia,1.0,0,0,1,0,0,3.0,0,0,0,0,1,6.502790045915623,xlarge,0,1,1,0,1,0,1,1,1,1,1,1,1,1,3,1,1,0,0,5,1,2008-10-01,2011-03-01,881.0,2008.0,0,2,0
NCT01902303,Evaluation of Cold Sore Treatments on Ultra Violet (UV) Induced Cold Sores,Evaluation of Cold Sore Treatments on UV Induced Cold Sores,COMPLETED,2013-07,2015-02,2016-04-28,INTERVENTIONAL,PHASE2,303.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,Oral Herpes Simplex,Matching Placebo|BTL-TML-HSV,DRUG,1,1,18 Years,,ALL,False,"Beech Tree Labs, Inc.",INDUSTRY,2,3,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,5.717027701406222,large,0,1,1,0,0,1,1,0,1,0,1,1,1,1,2,1,1,0,0,2,1,2013-07-01,2015-02-01,580.0,2013.0,0,1,0
NCT00002703,Radiation Therapy in Treating Patients With Stage I or Stage II Prostate Cancer,A PHASE III TRIAL EMPLOYING CONFORMAL PHOTONS WITH PROTON BOOST IN EARLY STAGE PROSTATE CANCER: CONVENTIONAL DOSE COMPARED TO HIGH DOSE IRRADIATION,COMPLETED,1996-01,2005-09,2013-11-06,INTERVENTIONAL,PHASE3,390.0,ESTIMATED,RANDOMIZED,,TREATMENT,,Prostate Cancer,high-LET heavy ion therapy|low-LET photon therapy,RADIATION,0,0,,,MALE,False,Proton Radiation Oncology Group,OTHER,1,2,United States,1.0,0,0,1,0,0,3.0,1,0,0,0,1,5.968707559985366,large,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2,1,1996-01-01,2005-09-01,3531.0,1996.0,0,1,0
NCT00931203,Trial of Celecoxib With Preoperative Chemo- Radiation for Locally Advanced Rectal Cancer,A Phase II Trial of Celecoxib With Preoperative Chemo- Radiation for Locally Advanced Rectal Cancer,COMPLETED,2008-07,2013-04,2016-05-04,INTERVENTIONAL,PHASE2,55.0,ACTUAL,NON_RANDOMIZED,SINGLE_GROUP,TREATMENT,NONE,Locally Advanced Rectal Cancer,Celecoxib,DRUG,1,4,18 Years,80 Years,ALL,False,"National Health Research Institutes, Taiwan",OTHER,7,1,Taiwan,1.0,0,1,0,0,0,2.0,1,0,0,0,1,4.02535169073515,medium,1,1,0,1,0,1,0,0,0,0,0,0,1,0,5,1,1,0,0,1,0,2008-07-01,2013-04-01,1735.0,2008.0,0,0,0
NCT01256203,Efficacy and Safety of a Sunscreen Against Porfimer Sodium-induced Phototoxicity to Visible Light,"Prospective, Randomized, Controlled, Partially Blinded, Skin Photobiological Clinical Study of the Efficacy and Safety of a Sunscreen Product as Skin Protector Against Porfimer Sodium-induced Phototoxicity to Visible Light",WITHDRAWN,2013-05,2014-03,2014-03-04,INTERVENTIONAL,PHASE2,0.0,ACTUAL,,SINGLE_GROUP,PREVENTION,SINGLE,High-grade Dysplasia in Barrett Esophagus|Non Small Cell Lung Cancer|Esophageal Cancer,Solar Protection Formula SPF® 60|Photobiological testing,DRUG|PROCEDURE,1,4,18 Years,,ALL,False,Pinnacle Biologics Inc.,INDUSTRY,0,0,,0.0,0,1,0,0,0,2.0,1,0,0,0,3,0.0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,2,1,2013-05-01,2014-03-01,304.0,2013.0,0,2,0
NCT03565003,A First-in-Human Study of JAB-3068 (SHP2 Inhibitor) in Adult Patients With Advanced Solid Tumors in China,"A Phase 1/2a, Multi-Center, Dose Escalation/Dose Expansion, Open-Label Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Preliminary Evidence of Antitumor Activity of JAB-3068 in Adult Patients With Advanced Solid Tumors",COMPLETED,2018-11-20,2023-01-31,2024-09-25,INTERVENTIONAL,PHASE1|PHASE2,126.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Non-small Cell Lung Cancer|Head and Neck Cancer|Esophageal Cancer|Other Metastatic Solid Tumors,JAB-3068,DRUG,3,7,18 Years,,ALL,False,"Jacobio Pharmaceuticals Co., Ltd.",INDUSTRY,0,4,China,1.0,1,1,0,0,1,1.5,1,0,0,0,4,4.844187086458591,medium,0,1,1,0,0,0,1,0,0,0,0,0,1,0,10,1,1,0,0,1,0,,,,,0,3,1
NCT00248703,Secondary Adjuvant Treatment for Patients With Isolated Tumor Cells in Bone Marrow,Secondary Adjuvant (Rescue) Treatment With Docetaxel (Taxotere) and Detection of Isolated Tumor Cells in Bone Marrow as a Surrogate Marker for Effect in Node Positive and High Risk Node Negative Breast Cancer After Standard Adjuvant Epirubicin-containing Treatment,COMPLETED,2003-10,2022-04,2022-04-22,INTERVENTIONAL,PHASE2,1128.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Breast Cancer,Docetaxel,DRUG,1,2,18 Years,70 Years,ALL,False,Oslo University Hospital,OTHER,8,1,Norway,1.0,0,1,0,0,0,2.0,1,0,0,0,1,7.029087564149662,xlarge,0,1,0,1,0,1,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,2003-10-01,2022-04-01,6757.0,2003.0,0,0,0
NCT03483103,Lisocabtagene Maraleucel (JCAR017) as Second-Line Therapy (TRANSCEND-PILOT-017006),A Phase 2 Study of Lisocabtagene Maraleucel (JCAR017) as Second-Line Therapy in Adult Patients With Aggressive B-cell NHL (017006),COMPLETED,2018-07-27,2022-12-01,2023-12-20,INTERVENTIONAL,PHASE2,74.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,"Lymphoma, Non-Hodgkin|Lymphoma, Nonhodgkin|Lymphoma, B-Cell|Lymphoma, Large B-Cell, Diffuse",lisocabtagene maraleucel,BIOLOGICAL,1,36,18 Years,,ALL,False,"Juno Therapeutics, a Subsidiary of Celgene",INDUSTRY,0,59,United States,1.0,0,1,0,0,0,2.0,1,0,0,0,4,4.31748811353631,medium,1,1,1,0,0,0,1,0,1,0,0,0,1,0,37,1,0,1,0,1,0,,,,,0,2,0
NCT00000303,Rapid Evaluation of Baclofen for Treatment of Cocaine Abuse/Dependence - 6,Rapid Evaluation of Cocaine Pharmacotherapies (Baclofen),COMPLETED,1997-10,,2016-07-11,INTERVENTIONAL,PHASE2,0.0,,RANDOMIZED,,TREATMENT,DOUBLE,Cocaine-Related Disorders,Baclofen,DRUG,4,0,18 Years,65 Years,ALL,False,"University of California, Los Angeles",OTHER,1,1,United States,1.0,0,1,0,0,0,2.0,0,0,0,0,1,0.0,,1,0,0,1,0,1,0,0,1,0,1,1,1,0,4,0,1,0,0,1,0,1997-10-01,,,1997.0,0,0,0
NCT03422627,Safety and Efficacy of Efavaleukin Alfa in Subjects With Steroid Refractory Chronic Graft Versus Host Disease,"A Phase 1b/2 Open-label Study Evaluating the Safety, Tolerability, Pharmacokinetics, Pharmacodynamics, and Efficacy of Efavaleukin Alfa in Adult Subjects With Steroid Refractory Chronic Graft Versus Host Disease",TERMINATED,2018-04-27,2022-10-13,2023-11-22,INTERVENTIONAL,PHASE1|PHASE2,32.0,ACTUAL,NON_RANDOMIZED,SINGLE_GROUP,TREATMENT,NONE,Chronic Graft Versus Host Disease cGVHD,Efavaleukin Alfa,DRUG,4,0,18 Years,100 Years,ALL,False,Amgen,INDUSTRY,0,14,Belgium|Japan|France|United States,0.0,1,1,0,0,1,1.5,0,0,0,0,1,3.4965075614664802,small,1,1,1,0,1,0,1,1,1,1,0,0,1,0,4,0,1,0,0,1,0,,,,,0,2,0
NCT02305927,"Trial of Vitamin D in HIV Progression, Birth Outcomes, and Child Health","Trial of Vitamin D in HIV Progression, Birth Outcomes, and Child Health",COMPLETED,2015-06-15,2019-09-18,2020-04-24,INTERVENTIONAL,PHASE3,2300.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,QUADRUPLE,HIV,Vitamin D3 (cholecalciferol)|Placebo,OTHER|DIETARY_SUPPLEMENT,3,0,18 Years,,FEMALE,False,Wafaie Fawzi,OTHER,1,1,Tanzania,1.0,0,0,1,0,0,3.0,0,0,0,0,1,7.741099090035366,xlarge,0,1,0,1,0,1,0,0,0,0,1,1,0,1,3,0,0,0,0,2,1,,,,,0,1,0
NCT00301327,Efficacy and Safety of Summers Non-Pesticide Lice Asphyxiator (L.A.)for the Treatment of Head Lice.,"A Multi-Center, Randomized, Vehicle Controlled, Double Blind Clinical Trial to Evaluate the Efficacy and Safety of Summers Non-Pesticide Lice Asphyxiator (L.A.) for the Treatment of Head Lice.",COMPLETED,2006-01,,2007-05-30,INTERVENTIONAL,PHASE3,120.0,,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Head Lice,Summers 5% L.A.,DRUG,1,1,6 Months,,ALL,False,Summers Laboratories,INDUSTRY,0,5,United States,1.0,0,0,1,0,0,3.0,0,0,0,0,1,4.795790545596741,medium,0,0,1,0,0,0,1,0,1,0,1,1,1,1,2,1,1,0,0,1,0,2006-01-01,,,2006.0,0,0,0
NCT04603027,A Phase 2 Study Investigating the Effect of EDP1815 in the Treatment of Mild to Moderate Plaque Psoriasis,"A Phase 2, Multicenter, Randomized, Double-Blind, Placebo-Controlled, Parallel-Cohort, Dose-Ranging Study Investigating the Effect of EDP1815 in the Treatment of Mild to Moderate Plaque Psoriasis",COMPLETED,2020-09-21,2021-12-06,2022-12-19,INTERVENTIONAL,PHASE2,249.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,DOUBLE,Psoriasis|Plaque Psoriasis,EDP1815|Placebo,DRUG,1,20,18 Years,70 Years,ALL,False,"Evelo Biosciences, Inc.",INDUSTRY,0,29,Poland|United Kingdom|Hungary|United States,1.0,0,1,0,0,0,2.0,0,1,0,0,2,5.521460917862246,large,0,1,1,0,0,0,1,1,1,1,1,1,1,1,21,1,1,0,0,2,1,,,,,0,4,1
NCT03236727,SSEP Fluctuations Due to Dexmedetomidine During Posterior Spine Fusion,SSEP Fluctuations Due to Dexmedetomidine During Posterior Spine Fusion,COMPLETED,2014-03,2016-06,2017-08-03,INTERVENTIONAL,PHASE3,25.0,ACTUAL,NON_RANDOMIZED,CROSSOVER,SUPPORTIVE_CARE,NONE,Spinal Fusion,Dexmedetomidine,DRUG,1,0,18 Years,75 Years,ALL,False,George Papanicolaou Hospital,OTHER,0,0,,1.0,0,0,1,0,0,3.0,0,0,0,0,1,3.258096538021482,small,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,2014-03-01,2016-06-01,823.0,2014.0,0,0,0
NCT00163761,Efficacy Study of Outpatient Therapy for Lymphoma,A Multicentre Phase II Study of Risk-adjusted Outpatient-based Salvage Therapy for Patients With Relapsed and Refractory Lymphoma,COMPLETED,2002-12,2008-02,2016-01-08,INTERVENTIONAL,PHASE2,90.0,ACTUAL,NON_RANDOMIZED,CROSSOVER,TREATMENT,NONE,Non-Hodgkin's Lymphoma|Hodgkin's Disease,"gemcitabine, vinorelbine, ifosfamide, filgastrim|gemcitabine, vinorelbine, filgastrim",DRUG,1,4,18 Years,,ALL,False,Bayside Health,OTHER_GOV,0,10,Australia,1.0,0,1,0,0,0,2.0,1,0,0,0,2,4.51085950651685,medium,1,1,0,1,0,0,1,0,0,0,0,0,1,0,5,1,1,0,0,2,1,2002-12-01,2008-02-01,1888.0,2002.0,0,2,0
NCT02326142,A Phase 2 Study of OBE001 Versus Placebo in the Delay of Preterm Birth,"A Phase 2, Double-blind, Parallel Group, Randomised, Placebo Controlled, Proof of Concept Study to Assess the Safety and Efficacy of OBE001 After Oral Administration in Pregnant Women With Threatened Preterm Labour.",TERMINATED,2015-03,2017-10,2017-11-06,INTERVENTIONAL,PHASE2,10.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,QUADRUPLE,Preterm Labor,OBE001|Placebo,DRUG,1,4,18 Years,,FEMALE,False,ObsEva SA,INDUSTRY,0,23,Belgium|Spain|Germany|United Kingdom|Poland|Switzerland,0.0,0,1,0,0,0,2.0,0,0,0,0,1,2.3978952727983707,small,1,1,1,0,0,0,1,1,0,1,1,1,1,1,5,1,1,0,0,2,1,2015-03-01,2017-10-01,945.0,2015.0,1,2,0
NCT03348670,Pharmacogenomics IND Commercial SNP Clinical Study - Abiraterone and Single Nucleotide Polymorphisms,Explore the Relationship Between Single Nucleotide Polymorphisms and Abiraterone Response and Toxicity in Patients With Prostate Cancer.,ACTIVE_NOT_RECRUITING,2023-08-18,2026-05-28,2025-08-17,INTERVENTIONAL,PHASE2|PHASE3,600.0,ESTIMATED,RANDOMIZED,PARALLEL,HEALTH_SERVICES_RESEARCH,QUADRUPLE,Prostate Cancer,Abiraterone - Usual|Abiraterone - Study,DRUG,1,0,22 Years,75 Years,MALE,False,"Han Xu, M.D., Ph.D., FAPCR, Sponsor-Investigator, IRB Chair",INDUSTRY,0,1,United States,,0,1,1,0,1,2.5,1,0,0,0,1,6.398594934535208,xlarge,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,2,1,,,,,0,2,0
NCT00872170,Sildenafil to Improve Exercise Capacity in People With Thalassemia and Pulmonary Hypertension,Pilot of Oral Sildenafil for the Treatment of Pulmonary Hypertension in Thalassemia With Comparison to Controls,COMPLETED,2009-03,2010-11,2014-02-21,INTERVENTIONAL,PHASE2|PHASE3,27.0,ACTUAL,NON_RANDOMIZED,PARALLEL,TREATMENT,NONE,"Thalassemia|Hypertension, Pulmonary",Sildenafil,DRUG,1,10,7 Years,,ALL,False,Carelon Research,OTHER,1,1,United States,1.0,0,1,1,0,1,2.5,0,0,0,1,2,3.332204510175204,small,1,1,0,1,0,1,0,0,1,0,0,0,1,1,11,1,1,0,0,1,0,2009-03-01,2010-11-01,610.0,2009.0,0,3,1
NCT02182570,WAL 801 CL Dry Syrup in Pediatric Atopic Dermatitis Patients,Phase III Open-labeled Study of WAL 801 CL Dry Syrup in Pediatric Atopic Dermatitis Patients,COMPLETED,2001-06,,2014-07-14,INTERVENTIONAL,PHASE3,62.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,"Dermatitis, Atopic",WAL 801 CL dry syrup,DRUG,2,5,,15 Years,ALL,False,Boehringer Ingelheim,INDUSTRY,0,0,,1.0,0,0,1,0,0,3.0,0,0,0,0,1,4.143134726391533,medium,1,1,1,0,0,0,0,0,0,0,0,0,1,0,7,1,1,0,0,1,0,2001-06-01,,,2001.0,0,1,0
NCT00689273,"Randomized, Double-Blind, Placebo-Controlled, Phase 2 Study In Subjects With Osteoarthritic Pain Of The Knee","A 2-WEEK, RANDOMIZED, DOUBLE BLIND, PLACEBO CONTROLLED, PARALLEL-GROUP, PHASE 2, MULTICENTER STUDY OF PF-04136309 IN SUBJECTS WITH OSTEOARTHRITIC PAIN OF THE KNEE",COMPLETED,2008-08-05,2008-11-27,2021-07-13,INTERVENTIONAL,PHASE2,159.0,ACTUAL,RANDOMIZED,PARALLEL,TREATMENT,TRIPLE,"Osteoarthritis, Knee",PF-04136309|Placebo,DRUG,1,9,18 Years,75 Years,ALL,False,Pfizer,INDUSTRY,0,22,South Korea|United States,1.0,0,1,0,0,0,2.0,0,1,0,0,1,5.075173815233827,medium,0,1,1,0,1,0,1,1,1,0,1,1,1,1,10,1,1,0,0,2,1,,,,,0,3,1
NCT01220973,Atorvastatin Calcium and Celecoxib in Treating Patients With Rising PSA Levels After Local Therapy for Prostate Cancer,Phase II Trial of Atorvastatin and Celecoxib in Patients With Hormone-Dependent Prostate-Specific Antigen Progression After Local Therapy for Prostate Cancer.,COMPLETED,2009-02,2014-11-18,2018-06-08,INTERVENTIONAL,PHASE2,27.0,ACTUAL,,SINGLE_GROUP,TREATMENT,NONE,Prostate Cancer,atorvastatin calcium|celecoxib|laboratory biomarker analysis,DRUG|OTHER,1,0,18 Years,120 Years,MALE,False,"Rutgers, The State University of New Jersey",OTHER,2,4,United States,1.0,0,1,0,0,0,2.0,1,0,0,0,1,3.332204510175204,small,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,3,1,2009-02-01,,,2009.0,0,1,0
NCT05038618,"A Study o Evaluate the Safety, Tolerability, and Immunogenicity of MVC-COV1901, CT-COV-21 Sub-study","A Phase II, Prospective, Open-Label, Single-Center Study to Evaluate the Safety, Tolerability, and Immunogenicity of COVID-19 Vaccine Candidate MVC-COV1901, CT-COV-21 Sub-study",COMPLETED,2021-08-02,2022-03-11,2022-06-13,INTERVENTIONAL,PHASE2,399.0,ACTUAL,,SINGLE_GROUP,PREVENTION,NONE,Covid19 Vaccine,MVC-COV1901(S protein with adjuvant),BIOLOGICAL,2,2,20 Years,64 Years,ALL,True,Medigen Vaccine Biologics Corp.,INDUSTRY,0,1,Taiwan,1.0,0,1,0,0,0,2.0,0,0,0,0,1,5.991464547107982,large,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,0,,,,,0,0,0
NCT00778518,"Safety, Tolerability and PK/PD Study in Young Adult Patients With Childhood Onset Growth Hormone Deficiency (GHD).","Phase IIb Study to Evaluate the Safety, Tolerability, Pharmacokinetic and Pharmacodynamic Profile of ARX201 Following Repeated Dosing to Young Adult Patients With Childhood Onset Growth Hormone Deficiency (GHD).",COMPLETED,2008-07,2009-10,2009-10-12,INTERVENTIONAL,PHASE2,36.0,ESTIMATED,RANDOMIZED,PARALLEL,TREATMENT,SINGLE,Growth Hormone Deficiency,ARX201|ARX201|ARX201,DRUG,1,1,18 Years,30 Years,MALE,False,"Ambrx, Inc.",INDUSTRY,1,1,Hungary,1.0,0,1,0,0,0,2.0,0,0,0,0,1,3.6109179126442243,small,1,0,1,0,0,1,0,0,0,0,1,0,1,1,2,1,1,0,0,3,1,2008-07-01,2009-10-01,457.0,2008.0,0,1,0
NCT00370318,Prophylactic Antipyretic Treatment in Children Receiving Pneumococcal Conjugate and Standard Infant Vaccines,"Multicentre Study to Assess the Effect of Prophylactic Antipyretic Treatment on the Rate of Febrile Reactions Following Concomitant Administration of GSK Biologicals' 10-valent Pneumococcal Conjugate, Infanrix Hexa and Rotarix Vaccines",COMPLETED,2006-09,2007-04,2017-03-23,INTERVENTIONAL,PHASE3,400.0,,RANDOMIZED,PARALLEL,PREVENTION,NONE,"Infections, Rotavirus",10 valent pneumococcal conjugate vaccine|Infanrix Hexa|Rotarix|Paracetamol,DRUG|BIOLOGICAL,1,1,9 Weeks,16 Weeks,ALL,True,GlaxoSmithKline,INDUSTRY,0,10,Czechia,1.0,0,0,1,0,0,3.0,0,0,0,0,1,5.993961427306569,large,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2,1,1,1,0,4,1,2006-09-01,2007-04-01,212.0,2006.0,0,1,0
NCT00620490,Paravertebral Analgesia Associated With Intravenous Morphine PCA After Thoracotomy,Postoperative Analgesia After Thoracotomy Without Thoracic Epidural Analgesia : Paravertebral Analgesia With a Catheter Associated With Intravenous Morphine Patient-controlled-analgesia (Pca),COMPLETED,2008-03,2009-03,2025-12-17,INTERVENTIONAL,PHASE3,60.0,ACTUAL,RANDOMIZED,PARALLEL,PREVENTION,DOUBLE,Pain,"ropivacaine|nacl 0,9%",DRUG|OTHER,1,1,18 Years,80 Years,ALL,False,"University Hospital, Strasbourg, France",OTHER,0,1,France,1.0,0,0,1,0,0,3.0,0,0,0,0,1,4.110873864173311,medium,1,1,0,1,0,0,0,0,0,1,1,1,0,1,2,1,1,0,0,2,1,2008-03-01,2009-03-01,365.0,2008.0,0,1,0
